id,display_name,description,works_count,cited_by_count,policy_block,policy_subblock,score_core,score_domain,score_context
https://openalex.org/T10255,Oceanographic and Atmospheric Processes,"This cluster of papers focuses on oceanic modeling, circulation dynamics, and the impact of various physical processes on the global ocean. It includes studies on tidal analysis, mesoscale eddies, mixed layer depth variations, global heat transport, data assimilation techniques, submesoscale processes, estuarine circulation, and the influence of climate change on ocean dynamics.",237282,2056812,02_domain_policy_knowledge,climate_energy_environment,0,2,0
https://openalex.org/T11594,Tree-ring climate responses,"This cluster of papers explores the causes and impacts of climate change over the past millennia, focusing on temperature variability, tree ring analysis, historical climate reconstructions, extreme events, and precipitation variability. It encompasses studies on dendrochronology, global warming, and the shifting of tree lines in response to environmental changes.",211298,705476,02_domain_policy_knowledge,climate_energy_environment,0,7,1
https://openalex.org/T10230,Marine and fisheries research,"This cluster of papers focuses on the impacts of climate change on marine fisheries, including topics such as fish population dynamics, trophic cascades, ecosystem management, and the sustainability of global fish production. It also explores the influence of climate change on estuarine habitats and the use of otolith chemistry in understanding fish life cycles.",193651,2337986,02_domain_policy_knowledge,climate_energy_environment,0,2,0
https://openalex.org/T12639,Global Energy and Sustainability Research,"This cluster of papers explores the global energy transition, fossil fuel depletion, and the implications for society. It covers topics such as EROI, peak oil, renewable energy potential, and the role of energy in economic growth. The papers also discuss the challenges and opportunities associated with transitioning to sustainable energy sources amidst concerns about climate change and resource constraints.",166601,747581,02_domain_policy_knowledge,climate_energy_environment,0,9,0
https://openalex.org/T10029,Climate variability and models,"This cluster of papers encompasses a wide range of research on climate change, global warming, and variability, including studies on extreme events, climate modeling, precipitation extremes, ocean circulation, ENSO variability, Arctic amplification, and the hydrological cycle. It also addresses the impact of greenhouse gas emissions and the challenge of keeping global warming below 2°C.",153271,4864871,02_domain_policy_knowledge,climate_energy_environment,0,6,0
https://openalex.org/T10644,Cryospheric studies and observations,"This cluster of papers focuses on the impacts of climate change on glaciers, ice sheets, and water availability in regions such as the Himalayas and Antarctica. It explores topics such as glacier mass balance, sea level rise, snow cover monitoring, and hydrological responses to glacier melt.",142254,1994729,02_domain_policy_knowledge,climate_energy_environment,0,1,0
https://openalex.org/T11913,Animal Ecology and Behavior Studies,"This cluster of papers explores the ecological impact of invasive species, particularly rodents, on island ecosystems. It covers topics such as population dynamics, mast seeding, predator-prey interactions, climate change effects, and the conservation gains from invasive species eradication on islands.",137579,1277557,02_domain_policy_knowledge,climate_energy_environment,0,1,0
https://openalex.org/T10004,Soil Carbon and Nitrogen Dynamics,"This cluster of papers explores the dynamics of soil carbon, nitrogen cycling, and microbial communities in various ecosystems. It investigates topics such as soil carbon sequestration, biochar application, nutrient limitation, and the impact of climate change on soil fertility and ecosystem functioning. The research also delves into the interactions between soil microbial communities and plant diversity, with a focus on understanding global biogeochemical cycles.",133402,4041442,02_domain_policy_knowledge,climate_energy_environment,0,1,0
https://openalex.org/T10555,Fire effects on ecosystems,"This cluster of papers explores the impact of climate change on forest wildfires, including the increase in wildfire activity, global fire emissions, fire regimes, and the resilience of ecosystems. It also delves into the effects of wildfires on soil properties, carbon loss, and the use of remote sensing for monitoring and assessment.",111176,1808190,02_domain_policy_knowledge,climate_energy_environment,0,1,0
https://openalex.org/T13870,Environmental and Ecological Studies,"This cluster of papers covers a wide range of topics related to energy, climate change, and environmental impact assessment. It includes discussions on renewable energy sources, energy policy analysis, the use of geographic information systems in urban planning, and the assessment of biomass energy. The cluster also addresses the impact of climate change on various regions and the role of small and medium enterprises (SMEs) in developing economies.",110418,53522,02_domain_policy_knowledge,climate_energy_environment,2,12,0
https://openalex.org/T10747,Disaster Management and Resilience,"This cluster of papers focuses on community resilience to natural disasters, encompassing topics such as risk perception, social vulnerability, emergency management, climate change adaptation, and the role of social capital in disaster preparedness and response.",110407,918405,02_domain_policy_knowledge,climate_energy_environment,0,6,0
https://openalex.org/T10969,Water resources management and optimization,"This cluster of papers focuses on the optimal operation and management of water resources systems, addressing challenges such as reservoir operation, water demand forecasting, climate change impacts, sustainability, hydro-economic modeling, urbanization effects, system dynamics applications, robust decision making, and groundwater management.",107401,1071134,02_domain_policy_knowledge,climate_energy_environment,1,1,0
https://openalex.org/T12838,Photovoltaic Systems and Sustainability,"This cluster of papers focuses on the environmental impacts, life cycle assessment, energy payback time, and greenhouse gas emissions of solar energy technologies, particularly photovoltaic systems. It also explores the integration of solar panels with agriculture (agrivoltaic systems) and the recycling and end-of-life management of photovoltaic modules.",106833,199532,02_domain_policy_knowledge,climate_energy_environment,0,4,0
https://openalex.org/T10226,Land Use and Ecosystem Services,"This cluster of papers focuses on the global analysis of ecosystem services and land use, including the impacts of urbanization, biodiversity conservation, and sustainability. It explores the spatial dynamics of human-nature interactions and provides insights for environmental policy and the management of social-ecological systems.",105874,2246425,02_domain_policy_knowledge,climate_energy_environment,1,1,0
https://openalex.org/T10930,Flood Risk Assessment and Management,"This cluster of papers focuses on the assessment, mapping, and management of global flood risk, incorporating aspects such as remote sensing, climate change impacts, surface water mapping, flood inundation modeling, urban flooding, risk perception, hydrological modeling, satellite imagery, and disaster management.",96651,1057262,02_domain_policy_knowledge,climate_energy_environment,0,3,0
https://openalex.org/T12091,Peatlands and Wetlands Ecology,"This cluster of papers explores the dynamics of carbon storage, methane emissions, and microbial processes in peatland ecosystems, with a focus on the impacts of climate change, hydrological factors, and nitrogen deposition. It addresses the role of peatlands in the global carbon cycle, their response to environmental disturbances, and their potential as both carbon sinks and sources. The research also delves into the interactions between wetland vegetation, soil microbial communities, and biogeochemical processes influencing carbon and nitrogen cycling.",96075,859881,02_domain_policy_knowledge,climate_energy_environment,0,2,0
https://openalex.org/T12717,Space exploration and regulation,"This cluster of papers encompasses a wide range of topics related to space exploration, governance, and the commercialization of space activities. It covers issues such as space tourism, satellite programs, space policy, sustainability of outer space activities, geopolitics of outer space, and the development of international space law. The cluster also delves into the globalization of space activities, space diplomacy, and the challenges and opportunities associated with the commercial space industry.",95749,155853,02_domain_policy_knowledge,climate_energy_environment,4,1,0
https://openalex.org/T11691,Forest Insect Ecology and Management,"This cluster of papers explores the complex interactions and impacts of forest pest dynamics, focusing on bark beetles, invasive species, climate change, ecosystem disturbances, tree defense mechanisms, and the economic implications of biological invasions. The research delves into the drivers, consequences, and management strategies related to forest pest outbreaks and their effects on forest ecosystems.",93464,765061,02_domain_policy_knowledge,climate_energy_environment,0,1,0
https://openalex.org/T12467,Rangeland Management and Livestock Ecology,"This cluster of papers explores the impact of rangeland degradation on pastoral livelihoods, focusing on the causes, consequences, and management strategies. It delves into topics such as the role of ecological knowledge, climate change adaptation, sustainable land management, and the implications for the sustainability of pastoral communities.",92487,703305,02_domain_policy_knowledge,climate_energy_environment,0,1,0
https://openalex.org/T12503,Social Acceptance of Renewable Energy,"This cluster of papers explores the social acceptance of renewable energy innovation, focusing on public perceptions, community attitudes, and the role of place attachment in the context of wind power and other sustainable energy technologies. It discusses factors influencing acceptance, such as NIMBYism, equity, fairness, and the impact on local communities. The research also delves into the societal and economic implications of renewable energy deployment.",91060,317295,02_domain_policy_knowledge,climate_energy_environment,0,8,0
https://openalex.org/T10647,Coastal and Marine Dynamics,"This cluster of papers encompasses a wide range of topics related to coastal dynamics, including sea-level rise, shoreline change, wave modeling, coastal vulnerability, beach erosion, sediment transport, climate change impacts, coastal management, and remote sensing techniques. The papers collectively aim to understand and address the complex interactions between natural processes and human activities in coastal environments.",90830,1011552,02_domain_policy_knowledge,climate_energy_environment,0,3,0
https://openalex.org/T12213,Marine Ecology and Invasive Species,"This cluster of papers focuses on the impact of marine invasions and biodiversity loss in the Mediterranean Sea, addressing the threats posed by invasive species, global shipping, climate change, and hull fouling. It explores the implications for ecosystem functioning and emphasizes the importance of effective ballast water management.",90812,418830,02_domain_policy_knowledge,climate_energy_environment,0,1,0
https://openalex.org/T11056,Physiological and biochemical adaptations,"This cluster of papers explores the metabolic theory of ecology and the impacts of climate change on organisms, focusing on topics such as metabolic rate, temperature effects, physiological adaptation, thermal tolerance, and evolutionary responses to environmental stressors.",89417,1666106,02_domain_policy_knowledge,climate_energy_environment,0,2,0
https://openalex.org/T10438,"Energy, Environment, Economic Growth","This cluster of papers explores the economic impact of environmental policies and resources, focusing on CO2 emissions, energy consumption, economic growth, renewable energy, environmental regulation, panel data analysis, Kuznets Curve, trade openness, financial development, and urbanization. The research investigates the relationship between these factors and their implications for sustainable development and environmental degradation.",88107,1948165,02_domain_policy_knowledge,climate_energy_environment,1,14,0
